episode,step,score,best_score
256,2067,-125.98627563809285,70.51178235743073
257,2075,-125.98627563809285,70.51178235743073
258,2084,-114.92764295655539,68.69034461315101
259,2091,-115.71719558162297,32.1016956075212
260,2095,-116.04948114047274,32.1016956075212
261,2100,-116.04948114047274,32.1016956075212
262,2104,-116.04948114047274,32.1016956075212
263,2114,-114.92764295655542,68.690344613151
264,2119,-116.04948114047274,32.1016956075212
265,2126,-114.57656204853784,65.32250809706659
266,2133,-125.98627563809285,70.51178235743073
267,2141,-125.98627563809285,70.51178235743073
268,2148,-114.57656204853784,65.32250809706657
269,2157,-115.41873485939409,81.40217828660248
270,2163,-116.04948114047274,32.1016956075212
271,2169,-116.04948114047274,32.1016956075212
272,2174,-116.04948114047274,32.1016956075212
273,2181,-125.98627563809285,70.51178235743073
274,2185,-9.546870924425782,32.1016956075212
275,2192,-114.57656204853784,65.32250809706657
276,2197,-116.04948114047274,32.1016956075212
277,2204,-125.98627563809285,70.51178235743073
278,2209,-116.04948114047274,32.1016956075212
279,2216,-114.57656204853784,65.32250809706659
280,2221,-116.04948114047274,32.1016956075212
281,2229,-125.98627563809285,70.51178235743073
282,2237,-122.66990873277135,65.32250809706659
283,2242,-116.04948114047274,32.1016956075212
284,2250,-114.92764295655536,68.69034461315103
285,2255,-116.04948114047274,32.1016956075212
286,2260,-116.04948114047274,32.1016956075212
287,2265,-116.04948114047274,32.1016956075212
288,2272,-125.98627563809285,70.51178235743073
289,2278,-116.04948114047274,32.1016956075212
290,2283,-116.04948114047274,32.1016956075212
291,2288,-116.04948114047274,32.1016956075212
292,2295,-114.57656204853784,65.32250809706659
293,2302,-114.92764295655539,68.69034461315101
294,2310,-121.16464446706598,16.068578843581047
295,2316,-125.98627563809285,70.51178235743073
296,2321,-116.04948114047274,32.1016956075212
297,2326,-116.04948114047274,32.1016956075212
298,2333,-125.98627563809285,70.51178235743075
299,2339,-125.98627563809285,70.51178235743075
300,2343,-116.04948114047274,32.1016956075212
301,2348,-116.04948114047274,32.1016956075212
302,2352,-116.04948114047274,32.1016956075212
303,2357,-116.04948114047274,32.1016956075212
304,2362,-116.04948114047274,32.1016956075212
305,2368,-116.04948114047274,32.1016956075212
306,2373,-116.04948114047274,32.1016956075212
307,2378,-116.04948114047274,32.1016956075212
308,2384,-116.04948114047274,32.1016956075212
309,2389,-116.04948114047274,32.1016956075212
310,2392,-9.546870924425782,32.1016956075212
311,2399,-114.57656204853784,65.32250809706659
312,2404,-116.04948114047274,32.1016956075212
313,2409,-116.04948114047274,32.1016956075212
314,2416,-114.57656204853784,65.32250809706659
315,2421,-116.04948114047274,32.1016956075212
316,2431,-114.92764295655536,68.69034461315103
317,2436,-116.04948114047274,32.1016956075212
318,2441,-116.04948114047274,32.1016956075212
319,2445,-116.04948114047274,32.1016956075212
320,2451,-114.57656204853784,65.32250809706659
321,2456,-116.04948114047274,32.1016956075212
322,2463,-116.04948114047274,32.1016956075212
323,2468,-116.04948114047274,32.1016956075212
324,2476,-117.14104240958031,36.31769111501602
325,2481,-116.04948114047274,32.1016956075212
326,2487,-114.57656204853784,65.32250809706659
327,2493,-116.04948114047274,32.1016956075212
328,2498,-116.04948114047274,32.1016956075212
329,2503,-116.04948114047274,32.1016956075212
330,2509,-114.57656204853784,65.32250809706659
331,2515,-114.57656204853784,65.32250809706659
332,2522,-116.04948114047274,32.1016956075212
333,2527,-116.04948114047274,32.1016956075212
334,2531,-53.094386086497515,0.0
335,2538,-125.98627563809285,70.51178235743073
336,2543,-116.04948114047274,32.1016956075212
337,2551,-122.66990873277135,65.32250809706659
338,2556,-116.04948114047274,32.1016956075212
339,2561,-116.04948114047274,32.1016956075212
340,2571,-121.16464446706598,16.068578843581047
341,2576,-116.04948114047274,32.1016956075212
342,2585,-126.38307697526287,70.51178235743075
343,2592,-125.98627563809285,70.51178235743073
344,2599,-125.98627563809285,70.51178235743073
345,2607,-125.98627563809285,70.51178235743073
346,2612,-116.04948114047274,32.1016956075212
347,2617,-116.04948114047274,32.1016956075212
348,2621,-116.04948114047274,32.1016956075212
349,2626,-116.04948114047274,32.1016956075212
350,2632,-116.04948114047274,32.1016956075212
351,2636,-116.04948114047274,32.1016956075212
352,2641,-116.04948114047274,32.1016956075212
353,2646,-116.04948114047274,32.1016956075212
354,2651,-116.04948114047274,32.1016956075212
355,2657,-116.04948114047274,32.1016956075212
356,2662,-116.04948114047274,32.1016956075212
357,2668,-116.04948114047274,32.1016956075212
358,2674,-116.04948114047274,32.1016956075212
359,2679,-116.04948114047274,32.1016956075212
360,2684,-116.04948114047274,32.1016956075212
361,2693,-115.41873485939409,81.40217828660248
362,2700,-114.57656204853784,65.32250809706657
363,2704,-116.04948114047274,32.1016956075212
364,2709,-116.04948114047274,32.1016956075212
365,2713,-116.04948114047274,32.1016956075212
366,2719,-116.04948114047274,32.1016956075212
367,2726,-125.98627563809285,70.51178235743073
368,2734,-125.98627563809285,70.51178235743075
369,2741,-114.57656204853784,65.32250809706659
370,2746,-116.04948114047274,32.1016956075212
371,2751,-116.04948114047274,32.1016956075212
372,2756,-116.04948114047274,32.1016956075212
373,2761,-116.04948114047274,32.1016956075212
374,2766,-116.04948114047274,32.1016956075212
375,2771,-116.04948114047274,32.1016956075212
376,2775,-116.04948114047274,32.1016956075212
377,2780,-116.04948114047274,32.1016956075212
378,2785,-116.04948114047274,32.1016956075212
379,2793,-121.91540139614979,65.32250809706659
380,2797,-116.04948114047274,32.1016956075212
381,2801,-116.04948114047274,32.1016956075212
382,2805,-116.04948114047274,32.1016956075212
383,2811,-116.04948114047274,32.1016956075212
384,2816,-116.04948114047274,32.1016956075212
385,2823,-114.57656204853784,65.32250809706659
386,2829,-116.04948114047274,32.1016956075212
387,2836,-114.57656204853784,65.32250809706659
388,2841,-116.04948114047274,32.1016956075212
389,2846,-116.04948114047274,32.1016956075212
390,2853,-114.57656204853784,65.32250809706659
391,2858,-116.04948114047274,32.1016956075212
392,2863,-116.04948114047274,32.1016956075212
393,2868,-116.04948114047274,32.1016956075212
394,2877,-114.57656204853784,65.32250809706659
395,2886,-115.41873485939412,81.40217828660246
396,2891,-116.04948114047274,32.1016956075212
397,2896,-116.04948114047274,32.1016956075212
398,2905,-114.57656204853784,65.32250809706659
399,2912,-114.57656204853784,65.32250809706659
400,2919,-126.17814619296004,70.51178235743073
401,2924,-116.04948114047274,32.1016956075212
402,2929,-116.04948114047274,32.1016956075212
403,2937,-114.57656204853784,65.32250809706657
404,2942,-116.04948114047274,32.1016956075212
405,2951,-116.04948114047274,32.1016956075212
406,2957,-116.04948114047274,32.1016956075212
407,2963,-116.04948114047274,32.1016956075212
408,2968,-116.04948114047274,32.1016956075212
409,2973,-116.04948114047274,32.1016956075212
410,2977,-116.04948114047274,32.1016956075212
411,2985,-114.57656204853784,65.32250809706659
412,2990,-116.04948114047274,32.1016956075212
413,2995,-116.04948114047274,32.1016956075212
414,2999,-116.04948114047274,32.1016956075212
415,3003,-116.04948114047274,32.1016956075212
416,3008,-116.04948114047274,32.1016956075212
417,3015,-125.98627563809285,70.51178235743075
418,3022,-125.98627563809285,70.51178235743073
419,3027,-116.04948114047274,32.1016956075212
420,3032,-116.04948114047274,32.1016956075212
421,3037,-116.04948114047274,32.1016956075212
422,3042,-116.04948114047274,32.1016956075212
423,3047,-116.04948114047274,32.1016956075212
424,3052,-116.04948114047274,32.1016956075212
425,3057,-116.04948114047274,32.1016956075212
426,3064,-114.57656204853784,65.32250809706659
427,3071,-114.57656204853784,65.32250809706659
428,3079,-126.17814619296004,63.98572343600213
429,3084,-116.04948114047274,32.1016956075212
430,3090,-114.57656204853784,65.32250809706659
431,3097,-125.98627563809285,70.51178235743073
432,3105,-114.92764295655539,68.69034461315101
433,3111,-116.04948114047274,32.1016956075212
434,3117,-125.98627563809285,70.51178235743073
435,3123,-116.04948114047274,32.1016956075212
436,3130,-116.04948114047274,32.1016956075212
437,3136,-125.98627563809285,70.51178235743073
438,3141,-116.04948114047274,32.1016956075212
439,3148,-125.98627563809285,70.51178235743073
440,3154,-114.57656204853784,65.32250809706659
441,3158,-9.546870924425782,32.1016956075212
442,3163,-116.04948114047274,32.1016956075212
443,3169,-116.04948114047274,32.1016956075212
444,3176,-114.57656204853784,65.32250809706659
445,3181,-116.04948114047274,32.1016956075212
446,3187,-116.04948114047274,32.1016956075212
447,3193,-116.04948114047274,32.1016956075212
448,3198,-116.04948114047274,32.1016956075212
449,3203,-116.04948114047274,32.1016956075212
450,3208,-116.04948114047274,32.1016956075212
451,3217,-114.57656204853784,65.32250809706659
452,3224,-114.57656204853784,65.32250809706659
453,3229,-116.04948114047274,32.1016956075212
454,3234,-116.04948114047274,32.1016956075212
455,3239,-116.04948114047274,32.1016956075212
456,3244,-116.04948114047274,32.1016956075212
457,3252,-114.57656204853784,65.32250809706657
458,3257,-116.04948114047274,32.1016956075212
459,3262,-116.04948114047274,32.1016956075212
460,3267,-116.04948114047274,32.1016956075212
461,3272,-116.04948114047274,32.1016956075212
462,3277,-116.04948114047274,32.1016956075212
463,3283,-125.98627563809285,70.51178235743073
464,3288,-116.04948114047274,32.1016956075212
465,3293,-116.04948114047274,32.1016956075212
466,3297,-116.04948114047274,32.1016956075212
467,3303,-116.04948114047274,32.1016956075212
468,3308,-116.04948114047274,32.1016956075212
469,3315,-114.57656204853784,65.32250809706659
470,3322,-125.98627563809285,70.51178235743073
471,3329,-125.98627563809285,70.51178235743075
472,3334,-116.04948114047274,32.1016956075212
473,3339,-116.04948114047274,32.1016956075212
474,3347,-114.92764295655542,68.69034461315098
475,3352,-116.04948114047274,32.1016956075212
476,3357,-116.04948114047274,32.1016956075212
477,3364,-125.98627563809285,70.51178235743073
478,3370,-114.57656204853784,65.32250809706659
479,3379,-114.57656204853784,65.32250809706657
480,3384,-116.04948114047274,32.1016956075212
481,3391,-126.17814619296004,63.98572343600215
482,3397,-116.04948114047274,32.1016956075212
483,3404,-114.57656204853784,65.32250809706657
484,3409,-116.04948114047274,32.1016956075212
485,3414,-116.04948114047274,32.1016956075212
486,3419,-116.04948114047274,32.1016956075212
487,3424,-116.04948114047274,32.1016956075212
488,3431,-114.92764295655539,68.69034461315101
489,3436,-116.04948114047274,32.1016956075212
490,3441,-116.04948114047274,32.1016956075212
491,3446,-116.04948114047274,32.1016956075212
492,3454,-114.57656204853784,65.32250809706659
493,3459,-116.04948114047274,32.1016956075212
494,3464,-116.04948114047274,32.1016956075212
495,3469,-116.04948114047274,32.1016956075212
496,3476,-116.04948114047274,32.1016956075212
497,3481,-116.04948114047274,32.1016956075212
498,3486,-116.04948114047274,32.1016956075212
499,3494,-114.57656204853784,65.32250809706659
500,3499,-116.04948114047274,32.1016956075212
501,3506,-114.57656204853784,65.32250809706657
502,3513,-114.57656204853784,65.32250809706659
503,3519,-116.04948114047274,32.1016956075212
504,3525,-116.04948114047274,32.1016956075212
505,3532,-116.04948114047274,32.1016956075212
506,3539,-125.98627563809285,70.51178235743073
507,3544,-116.04948114047274,32.1016956075212
508,3550,-116.04948114047274,32.1016956075212
509,3555,-116.04948114047274,32.1016956075212
510,3560,-116.04948114047274,32.1016956075212
511,3567,-114.57656204853784,65.32250809706659
512,3574,-125.98627563809285,70.51178235743073
513,3579,-116.04948114047274,32.1016956075212
514,3588,-126.17814619296004,63.98572343600213
515,3593,-116.04948114047274,32.1016956075212
516,3600,-126.17814619296004,63.98572343600214
517,3605,-116.04948114047274,32.1016956075212
518,3611,-116.04948114047274,32.1016956075212
519,3615,-116.04948114047274,32.1016956075212
520,3620,-116.04948114047274,32.1016956075212
521,3625,-116.04948114047274,32.1016956075212
522,3631,-116.04948114047274,32.1016956075212
523,3637,-116.04948114047274,32.1016956075212
524,3641,-9.546870924425782,32.1016956075212
525,3650,-116.95016065363947,36.31769111501602
526,3656,-125.98627563809285,70.51178235743073
527,3663,-125.98627563809285,70.51178235743073
528,3670,-114.57656204853784,65.32250809706659
529,3675,-116.04948114047274,32.1016956075212
530,3682,-125.98627563809285,70.51178235743075
531,3689,-114.57656204853784,65.32250809706659
532,3694,-116.04948114047274,32.1016956075212
533,3699,-116.04948114047274,32.1016956075212
534,3704,-116.04948114047274,32.1016956075212
535,3709,-116.04948114047274,32.1016956075212
536,3716,-125.98627563809285,70.51178235743073
537,3723,-114.57656204853784,65.32250809706659
538,3730,-125.98627563809285,70.51178235743075
539,3735,-116.04948114047274,32.1016956075212
540,3740,-116.04948114047274,32.1016956075212
541,3747,-125.98627563809285,70.51178235743073
542,3753,-116.04948114047274,32.1016956075212
543,3759,-116.04948114047274,32.1016956075212
544,3765,-116.04948114047274,32.1016956075212
545,3770,-116.04948114047274,32.1016956075212
546,3775,-116.04948114047274,32.1016956075212
547,3781,-13.080127031700027,16.068578843581047
548,3786,-116.04948114047274,32.1016956075212
549,3792,-116.04948114047274,32.1016956075212
550,3798,-114.57656204853784,65.32250809706659
551,3803,-116.04948114047274,32.1016956075212
552,3807,-9.546870924425782,32.1016956075212
553,3813,-114.57656204853784,65.32250809706659
554,3820,-114.57656204853784,65.32250809706659
555,3824,-9.546870924425782,32.1016956075212
556,3829,-116.04948114047274,32.1016956075212
557,3834,-116.04948114047274,32.1016956075212
558,3839,-116.04948114047274,32.1016956075212
559,3844,-116.04948114047274,32.1016956075212
560,3849,-116.04948114047274,32.1016956075212
561,3856,-114.57656204853784,65.32250809706659
562,3864,-114.92764295655542,68.690344613151
563,3868,-116.04948114047274,32.1016956075212
564,3873,-116.04948114047274,32.1016956075212
565,3878,-116.04948114047274,32.1016956075212
566,3883,-116.04948114047274,32.1016956075212
567,3888,-116.04948114047274,32.1016956075212
568,3893,-116.04948114047274,32.1016956075212
569,3898,-116.04948114047274,32.1016956075212
570,3905,-116.04948114047274,32.1016956075212
571,3910,-116.04948114047274,32.1016956075212
572,3915,-116.04948114047274,32.1016956075212
573,3921,-115.89107325208118,32.1016956075212
574,3927,-116.04948114047274,32.1016956075212
575,3934,-125.98627563809285,70.51178235743073
576,3939,-116.04948114047274,32.1016956075212
577,3944,-116.04948114047274,32.1016956075212
578,3949,-116.04948114047274,32.1016956075212
579,3957,-126.17814619296004,70.51178235743073
580,3963,-116.04948114047274,32.1016956075212
581,3972,-125.98627563809285,70.51178235743075
582,3977,-116.04948114047274,32.1016956075212
583,3985,-114.92764295655542,68.69034461315098
584,3990,-116.04948114047274,32.1016956075212
585,3995,-116.04948114047274,32.1016956075212
586,4000,-116.04948114047274,32.1016956075212
587,4005,-116.04948114047274,32.1016956075212
588,4010,-116.04948114047274,32.1016956075212
589,4017,-125.98627563809285,70.51178235743075
590,4022,-116.04948114047274,32.1016956075212
591,4027,-116.04948114047274,32.1016956075212
592,4032,-116.04948114047274,32.1016956075212
593,4037,-53.09438608649753,32.1016956075212
594,4042,-116.04948114047274,32.1016956075212
595,4047,-116.04948114047274,32.1016956075212
596,4052,-116.04948114047274,32.1016956075212
597,4057,-116.04948114047274,32.1016956075212
598,4062,-116.04948114047274,32.1016956075212
599,4070,-114.57656204853784,65.32250809706657
600,4075,-116.04948114047274,32.1016956075212
601,4080,-116.04948114047274,32.1016956075212
602,4085,-116.04948114047274,32.1016956075212
603,4090,-116.04948114047274,32.1016956075212
604,4096,-116.04948114047274,32.1016956075212
605,4102,-116.04948114047274,32.1016956075212
606,4112,-126.17814619296004,63.98572343600215
607,4119,-125.98627563809285,70.51178235743073
608,4127,-125.98627563809285,70.51178235743073
609,4132,-116.04948114047274,32.1016956075212
610,4137,-116.04948114047274,32.1016956075212
611,4142,-116.04948114047274,32.1016956075212
612,4147,-116.04948114047274,32.1016956075212
613,4156,-114.57656204853784,65.32250809706659
614,4161,-116.04948114047274,32.1016956075212
615,4167,-116.04948114047274,32.1016956075212
616,4172,-116.04948114047274,32.1016956075212
617,4177,-116.04948114047274,32.1016956075212
618,4182,-116.04948114047274,32.1016956075212
619,4187,-116.04948114047274,32.1016956075212
620,4192,-116.04948114047274,32.1016956075212
621,4197,-116.04948114047274,32.1016956075212
622,4201,-116.04948114047274,32.1016956075212
623,4206,-116.04948114047274,32.1016956075212
624,4211,-116.04948114047274,32.1016956075212
625,4216,-116.04948114047274,32.1016956075212
626,4221,-116.04948114047274,32.1016956075212
627,4226,-116.04948114047274,32.1016956075212
628,4232,-114.57656204853784,65.32250809706659
629,4239,-122.66990873277135,65.32250809706659
630,4244,-116.04948114047274,32.1016956075212
631,4249,-116.04948114047274,32.1016956075212
632,4254,-116.04948114047274,32.1016956075212
633,4258,-9.546870924425782,32.1016956075212
634,4265,-114.57656204853784,65.32250809706657
635,4274,-114.57656204853784,65.32250809706659
636,4279,-116.04948114047274,32.1016956075212
637,4283,-116.04948114047274,32.1016956075212
638,4287,-116.04948114047274,32.1016956075212
639,4293,-114.57656204853784,65.32250809706657
640,4297,-116.04948114047274,32.1016956075212
