step,acc,bcr,mcr,r,dr,ar,tr,br,mr,bonus,total_ar,total_bcr,total_mcr
62,68.45,2.1702990237994992,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6054877955304336,1.6054877955304336,-0.007586705202312149
63,56.95,2.0662933990790826,1.0247767902711025,-66.43955188019054,0.0,-65.71272448137589,0,-0.6247714269094041,-0.10205597190523845,0.0,0.9807163686210295,0.9807163686210295,-0.1096426771075506
64,56.95,2.0662933990790826,1.0247767902711025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9807163686210295,0.9807163686210295,-0.1096426771075506
65,69.2,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
66,69.2,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
67,68.8,28.63157894736842,4.0,29.61422130500651,0.0,-10.922103611330572,0,38.45250988743535,2.083815028901734,0.0,38.45250988743535,38.45250988743535,2.083815028901734
68,68.8,28.63157894736842,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.45250988743535,38.45250988743535,2.083815028901734
69,68.8,28.63157894736842,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.45250988743535,38.45250988743535,2.083815028901734
70,68.8,28.63157894736842,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.45250988743535,38.45250988743535,2.083815028901734
71,68.8,28.63157894736842,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.45250988743535,38.45250988743535,2.083815028901734
72,68.8,28.63157894736842,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.45250988743535,38.45250988743535,2.083815028901734
73,68.8,28.63157894736842,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.45250988743535,38.45250988743535,2.083815028901734
74,68.8,28.63157894736842,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.45250988743535,38.45250988743535,2.083815028901734
75,68.8,28.63157894736842,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.45250988743535,38.45250988743535,2.083815028901734
76,68.8,28.63157894736842,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.45250988743535,38.45250988743535,2.083815028901734
77,68.8,28.63157894736842,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.45250988743535,38.45250988743535,2.083815028901734
78,35.7,57.26315789473684,8.0,-102.40844020131665,0.0,-104.01969666617823,0,1.5060541527228486,0.10520231213872834,0.0,39.958564040158194,39.958564040158194,2.1890173410404623
79,66.5,57.26315789473684,8.0,110.64686562254347,0.0,72.47248168582307,0,35.68189838758745,2.4924855491329474,0.0,75.64046242774565,75.64046242774565,4.68150289017341
80,66.5,57.26315789473684,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,75.64046242774565,75.64046242774565,4.68150289017341
81,66.5,57.26315789473684,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,75.64046242774565,75.64046242774565,4.68150289017341
82,0.0,229.05263157894737,32.0,-177.9541270481203,0.0,-95.53216173020124,0,-77.04046242774565,-5.38150289017341,0.0,-1.4000000000000057,-1.4000000000000057,-0.7000000000000002
83,6.45,229.05263157894737,32.0,35.105771679815476,0.0,3.1285279925626597,0,29.889382415576513,2.0878612716763003,0.0,28.489382415576507,28.489382415576507,1.3878612716763001
84,68.8,28.63157894736842,4.0,29.61422130500651,0.0,-10.922103611330572,0,38.45250988743535,2.083815028901734,0.0,38.45250988743535,38.45250988743535,2.083815028901734
85,68.8,28.63157894736842,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.45250988743535,38.45250988743535,2.083815028901734
86,55.6,29.189419315528287,4.09910716108441,-83.60256153920358,0.0,-76.10556682850417,0,-7.018631281644573,-0.4783634290548374,0.0,31.433878605790774,31.433878605790774,1.6054515998468966
87,55.6,29.189419315528287,4.09910716108441,0.0,0.0,0.0,0,0.0,0.0,0.0,31.433878605790774,31.433878605790774,1.6054515998468966
88,69.2,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
89,69.2,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,56.2,1.824338707220518,1.0247767902711025,-85.1086405380103,0.0,-85.66548574629608,0,0.6742625647992825,-0.11741735651350911,0.0,0.6742625647992825,0.6742625647992825,-0.11741735651350911
91,56.2,1.824338707220518,1.0247767902711025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6742625647992825,0.6742625647992825,-0.11741735651350911
92,56.2,1.824338707220518,1.0247767902711025,-85.1086405380103,0.0,-85.66548574629608,0,0.6742625647992825,-0.11741735651350911,0.0,0.6742625647992825,0.6742625647992825,-0.11741735651350911
93,56.2,1.824338707220518,1.0247767902711025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6742625647992825,0.6742625647992825,-0.11741735651350911
94,69.2,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
95,68.8,28.63157894736842,4.0,29.61422130500651,0.0,-10.922103611330572,0,38.45250988743535,2.083815028901734,0.0,38.45250988743535,38.45250988743535,2.083815028901734
96,68.8,28.63157894736842,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.45250988743535,38.45250988743535,2.083815028901734
97,68.8,28.63157894736842,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.45250988743535,38.45250988743535,2.083815028901734
98,67.9,34.77391966252934,4.0,-8.234670997508019,0.0,-16.114658264986527,0,7.9164034524496065,-0.03641618497109813,0.0,46.368913339884955,46.368913339884955,2.047398843930636
99,67.9,34.77391966252934,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,46.368913339884955,46.368913339884955,2.047398843930636
100,67.9,34.77391966252934,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,46.368913339884955,46.368913339884955,2.047398843930636
101,68.1,36.34070479590419,4.0,5.2604296305736025,0.0,2.9530019987605134,0,2.2993351462639566,0.00809248554913271,0.0,48.66824848614891,48.66824848614891,2.0554913294797688
102,13.35,112.15782585353342,8.0,-128.52178545993723,0.0,-107.07073011255333,0,-19.775910838713372,-1.6751445086705201,0.0,28.89233764743554,28.89233764743554,0.38034682080924864
103,13.35,112.15782585353342,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,28.89233764743554,28.89233764743554,0.38034682080924864
104,66.3,69.38485226638477,8.0,154.03690344580926,0.0,86.97632220067496,0,62.77561014686842,4.284971098265895,0.0,91.66794779430396,91.66794779430396,4.665317919075143
105,52.6,66.10917215927006,8.19804484438887,-72.63604499763784,0.0,-48.915661494938576,0,-22.717088866433343,-1.0032946362659214,0.0,68.95085892787061,68.95085892787061,3.662023282809222
106,52.6,66.10917215927006,8.19804484438887,0.0,0.0,0.0,0,0.0,0.0,0.0,68.95085892787061,68.95085892787061,3.662023282809222
107,69.2,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,56.2,1.824338707220518,1.0247767902711025,-85.1086405380103,0.0,-85.66548574629608,0,0.6742625647992825,-0.11741735651350911,0.0,0.6742625647992825,0.6742625647992825,-0.11741735651350911
109,55.6,29.189419315528287,4.09910716108441,31.120300303813234,0.0,-1.3621846935386628,0,30.759616040991492,1.7228689563604054,0.0,31.433878605790774,31.433878605790774,1.6054515998468963
110,55.6,29.189419315528287,4.09910716108441,0.0,0.0,0.0,0,0.0,0.0,0.0,31.433878605790774,31.433878605790774,1.6054515998468963
111,68.8,28.63157894736842,4.0,29.61422130500651,0.0,-10.922103611330572,0,38.45250988743535,2.083815028901734,0.0,38.45250988743535,38.45250988743535,2.083815028901734
112,35.7,57.26315789473684,8.0,-102.40844020131665,0.0,-104.01969666617823,0,1.5060541527228486,0.10520231213872834,0.0,39.958564040158194,39.958564040158194,2.1890173410404623
113,66.5,57.26315789473684,8.0,110.64686562254347,0.0,72.47248168582307,0,35.68189838758745,2.4924855491329474,0.0,75.64046242774565,75.64046242774565,4.68150289017341
114,0.0,229.05263157894737,32.0,-177.9541270481203,0.0,-95.53216173020124,0,-77.04046242774565,-5.38150289017341,0.0,-1.4000000000000057,-1.4000000000000057,-0.7000000000000002
115,6.45,229.05263157894737,32.0,35.105771679815476,0.0,3.1285279925626597,0,29.889382415576513,2.0878612716763003,0.0,28.489382415576507,28.489382415576507,1.3878612716763001
116,68.45,2.1702990237994992,1.0,-16.56758465596797,0.0,-18.165485746296092,0,1.6054877955304336,-0.007586705202312149,0.0,1.6054877955304336,1.6054877955304336,-0.007586705202312149
117,68.45,2.1702990237994992,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6054877955304336,1.6054877955304336,-0.007586705202312149
118,56.95,2.0662933990790826,1.0247767902711025,-66.43955188019054,0.0,-65.71272448137589,0,-0.6247714269094041,-0.10205597190523845,0.0,0.9807163686210295,0.9807163686210295,-0.1096426771075506
119,56.95,2.0662933990790826,1.0247767902711025,0.0,0.0,0.0,0,0.0,0.0,0.0,0.9807163686210295,0.9807163686210295,-0.1096426771075506
120,69.2,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
121,68.45,2.1702990237994992,1.0,-16.56758465596797,0.0,-18.165485746296092,0,1.6054877955304336,-0.007586705202312149,0.0,1.6054877955304336,1.6054877955304336,-0.007586705202312149
122,67.9,34.77391966252934,4.0,37.94713496346646,0.0,-8.871276130021009,0,44.76342554435452,2.054985549132948,0.0,46.368913339884955,46.368913339884955,2.047398843930636
123,68.1,36.34070479590419,4.0,5.2604296305736025,0.0,2.9530019987605134,0,2.2993351462639566,0.00809248554913271,0.0,48.66824848614891,48.66824848614891,2.0554913294797688
124,56.05,34.64967569411549,4.09910716108441,-73.13596720927484,0.0,-61.927668451195125,0,-10.776918259021144,-0.43138049905857206,0.0,37.89133022712777,37.89133022712777,1.6241108304211966
125,56.05,34.64967569411549,4.09910716108441,0.0,0.0,0.0,0,0.0,0.0,0.0,37.89133022712777,37.89133022712777,1.6241108304211966
126,56.2,1.824338707220518,1.0247767902711025,-85.1086405380103,0.0,-85.66548574629608,0,0.6742625647992825,-0.11741735651350911,0.0,0.6742625647992825,0.6742625647992825,-0.11741735651350911
127,43.05,1.8617911232916167,1.049531059531806,-22.077585568810388,0.0,-21.499320844336417,0,-0.45272859079948863,-0.12553613367448266,0.0,0.22153397399979385,0.22153397399979385,-0.24295349018799178
128,66.7,1.8617911232916167,1.049531059531806,67.64121232963603,0.0,66.49932084433641,0,0.8908078626038353,0.2510836226957955,0.0,1.112341836603629,1.112341836603629,0.0081301325078037
129,66.7,1.8617911232916167,1.049531059531806,0.0,0.0,0.0,0,0.0,0.0,0.0,1.112341836603629,1.112341836603629,0.0081301325078037
130,51.65,1.901426972318097,1.0744490013110664,-54.80705023507322,0.0,-54.13482809270634,0,-0.525460559604762,-0.14676158276211584,0.0,0.586881276998867,0.586881276998867,-0.13863145025431214
131,51.2,2.045121978606973,1.0744490013110664,-0.6514120397381544,0.0,-0.7780552134782304,0,0.13153409043679537,-0.004890916696719416,0.0,0.7184153674356624,0.7184153674356624,-0.14352236695103157
132,51.2,2.045121978606973,1.0744490013110664,0.0,0.0,0.0,0,0.0,0.0,0.0,0.7184153674356624,0.7184153674356624,-0.14352236695103157
133,68.45,2.1702990237994992,1.0,-16.56758465596797,0.0,-18.165485746296092,0,1.6054877955304336,-0.007586705202312149,0.0,1.6054877955304336,1.6054877955304336,-0.007586705202312149
134,68.45,2.1702990237994992,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6054877955304336,1.6054877955304336,-0.007586705202312149
135,68.45,2.1702990237994992,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6054877955304336,1.6054877955304336,-0.007586705202312149
136,68.45,2.1702990237994992,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6054877955304336,1.6054877955304336,-0.007586705202312149
137,68.45,2.1702990237994992,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6054877955304336,1.6054877955304336,-0.007586705202312149
138,68.45,2.1702990237994992,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.6054877955304336,1.6054877955304336,-0.007586705202312149
139,68.8,2.265931296429932,1.0,7.395401600593048,0.0,7.243382134965519,0,0.14847900319978322,0.0035404624277456383,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
140,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
141,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
142,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
143,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
144,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
145,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
146,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
147,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
148,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
149,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
150,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
151,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
152,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
153,68.8,2.265931296429932,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.7539667987302168,1.7539667987302168,-0.00404624277456651
154,56.5,2.1573682353388834,1.0247767902711025,-74.83845509432724,0.0,-74.04023612031564,0,-0.6879577320350483,-0.11026124197655922,0.0,1.0660090666951685,1.0660090666951685,-0.11430748475112573
155,56.5,2.1573682353388834,1.0247767902711025,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0660090666951685,1.0660090666951685,-0.11430748475112573
156,68.8,28.63157894736842,4.0,29.61422130500651,0.0,-10.922103611330572,0,38.45250988743535,2.083815028901734,0.0,38.45250988743535,38.45250988743535,2.083815028901734
157,35.7,57.26315789473684,8.0,-102.40844020131665,0.0,-104.01969666617823,0,1.5060541527228486,0.10520231213872834,0.0,39.958564040158194,39.958564040158194,2.1890173410404623
158,66.5,57.26315789473684,8.0,110.64686562254347,0.0,72.47248168582307,0,35.68189838758745,2.4924855491329474,0.0,75.64046242774565,75.64046242774565,4.68150289017341
159,66.5,57.26315789473684,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,75.64046242774565,75.64046242774565,4.68150289017341
160,66.5,57.26315789473684,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,75.64046242774565,75.64046242774565,4.68150289017341
161,66.5,57.26315789473684,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,75.64046242774565,75.64046242774565,4.68150289017341
162,0.0,229.05263157894737,32.0,-177.9541270481203,0.0,-95.53216173020124,0,-77.04046242774565,-5.38150289017341,0.0,-1.4000000000000057,-1.4000000000000057,-0.7000000000000002
163,6.45,229.05263157894737,32.0,35.105771679815476,0.0,3.1285279925626597,0,29.889382415576513,2.0878612716763003,0.0,28.489382415576507,28.489382415576507,1.3878612716763001
164,56.2,1.824338707220518,1.0247767902711025,-85.1086405380103,0.0,-85.66548574629608,0,0.6742625647992825,-0.11741735651350911,0.0,0.6742625647992825,0.6742625647992825,-0.11741735651350911
165,55.6,29.189419315528287,4.09910716108441,31.120300303813234,0.0,-1.3621846935386628,0,30.759616040991492,1.7228689563604054,0.0,31.433878605790774,31.433878605790774,1.6054515998468963
166,55.6,29.189419315528287,4.09910716108441,0.0,0.0,0.0,0,0.0,0.0,0.0,31.433878605790774,31.433878605790774,1.6054515998468963
167,68.45,2.1702990237994992,1.0,-16.56758465596797,0.0,-18.165485746296092,0,1.6054877955304336,-0.007586705202312149,0.0,1.6054877955304336,1.6054877955304336,-0.007586705202312149
