episode,step,score,best_score
1,158,-6.417410204115411,23.303107030411248
2,193,-11.954981705592498,29.623344447570595
3,205,-30.280561497106607,-6.932389943502526
4,218,-23.071068826966496,21.005222079812185
5,242,-7.421195034424734,25.77216057266351
6,259,-53.215977632288656,-13.87156697070133
7,340,30.318790348826017,38.52126727902899
8,383,29.565893157127206,33.312331670074315
9,426,30.2344884967594,35.13144975175727
10,470,32.992153726680286,34.02163304626625
11,512,30.04429775095131,37.78533207456272
12,559,31.452331994029425,31.452331994029425
13,611,38.483735548401334,39.34020490812007
14,630,-34.8159485311277,2.5544381625400803
15,643,-40.746478773179874,17.27270311255553
16,671,-10.911201492100417,36.28109621345568
17,701,-51.50723592892313,0.0
18,717,-63.402627810981244,-6.932389943502526
19,762,37.15241492291808,37.99532075497413
20,805,29.479593360250874,33.11624972759031
21,816,-33.6836390823806,6.611996840941618
22,856,-6.479075062173681,37.66964613947323
23,885,7.4480428820873605,33.77950080051703
24,930,29.995114874362947,29.995114874362947
25,976,30.0634367287387,32.00552109985326
26,990,-37.488462341123366,0.0
27,1030,34.15911331719779,34.15911331719779
28,1061,-38.92910330538692,0.0
29,1072,-64.45238441178282,0.0
30,1086,-37.48846234112337,6.611996840941618
31,1096,-55.23095271504589,0.0
32,1139,29.605269640627945,30.62148291119362
33,1180,34.159113317197836,34.159113317197836
34,1222,34.473819397755236,34.473819397755236
35,1256,-53.0937520155538,0.0
36,1300,32.18434879415167,32.50300007287183
37,1325,-54.622651424833094,0.0
38,1367,27.074282115707113,27.074282115707113
39,1412,10.121575565825559,31.369656658106802
40,1458,30.81722650115764,35.35395536520695
41,1500,29.028834922155795,29.028834922155795
42,1516,-65.03739926858046,0.0
43,1558,13.639601767535728,29.40558819129115
44,1577,-56.67497724519992,0.0
45,1613,-1.6741185283857902,31.8172663515168
46,1658,32.665112020756276,33.41215158609144
47,1693,-27.818123097381843,6.323544045502324
48,1742,33.19964553041889,34.54608566802919
49,1763,-33.48655226901906,21.005222079812185
50,1799,3.8939247768622183,34.09922069603422
51,1840,27.0742821157071,27.0742821157071
52,1865,6.573768737248843,27.735916093009408
53,1910,30.086901680483436,30.086901680483436
54,1955,34.4296215776222,35.9030209762437
55,1998,34.55271977034897,34.948585460458105
56,2044,11.061657029015516,32.8563187314325
57,2085,12.300360767399585,29.71133553417691
58,2130,30.81722650115764,33.62244108681221
59,2174,33.750904838045706,33.750904838045706
60,2186,-65.81809378213478,0.0
61,2229,32.79460297746844,37.60818343387485
62,2254,-64.3406599861951,-13.87156697070133
63,2278,-27.110939057406185,5.101086015694534
64,2307,-36.020749615410736,0.0
65,2322,-63.40262781098123,0.0
66,2364,6.100642261423159,27.467291120010316
