episode,step,score,best_as,best_step,best_bcrs,best_mcrs,best_crs,best_score
53,798,7.605078993290725,-10.417493458757498,795,24.31500702892916,2.3078078035819503,26.62281483251111,16.205321373753613
54,810,38.17195765711692,-23.097502535170076,810,55.94477293402382,5.324687258263169,61.269460192286985,38.17195765711692
55,820,-22.850266170097328,6.530422766870707,816,0.16063371076096478,0.07365776257581878,0.23429147333678357,6.764714240207493
56,833,-33.71170098582975,6.530422766870707,825,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
57,837,-0.15927255957129915,0.0,0,0.0,0.0,0.0,0.0
58,851,2.7893796562295936,6.530422766870707,842,23.504689270487823,2.381129169630049,25.885818440117873,32.41624120698859
59,864,5.134410094833267,6.530422766870707,855,0.1272895241599883,0.058534851032291155,0.18582437519227946,6.71624714206299
60,875,-22.850266170097328,3.7179227668707244,870,0.21040693035761487,0.0561053177006255,0.26651224805824036,3.9844350149289687
61,892,-25.00487994139797,6.530422766870707,880,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
62,913,-25.114315900178138,6.530422766870707,897,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
63,933,4.155548247881497,-2.2683809381585487,926,25.31412082656527,2.5562215219458935,27.870342348511162,25.60196141035262
64,948,35.363628714048936,-4.2582557616044205,944,49.203465581761535,5.515837290932138,54.719302872693675,50.461047111089236
65,964,2.7893796562295936,6.530422766870707,954,23.504689270487823,2.381129169630049,25.885818440117873,32.41624120698859
66,980,-25.00487994139797,6.530422766870707,969,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
67,990,-22.850266170097328,3.7179227668707244,986,0.21040693035761487,0.0561053177006255,0.26651224805824036,3.9844350149289687
68,1007,2.9764922576792756,1.447237048583716,1001,25.531701901170774,2.5827427832106107,28.114444684381382,29.561681732965106
69,1021,-25.63133089420466,6.530422766870707,1013,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
70,1039,-29.30641206881581,6.530422766870707,1027,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
71,1053,-30.973579789381855,6.530422766870707,1044,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
72,1069,-25.00487994139797,6.530422766870707,1058,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
73,1082,35.65239532934908,-24.411656266226014,1082,54.77972109406585,5.284330501509253,60.0640515955751,35.65239532934908
74,1101,-38.84702554836021,6.530422766870707,1088,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
75,1104,-21.507594097650372,0.0,0,0.0,0.0,0.0,0.0
76,1115,7.605078993290727,-22.089083894717465,1115,27.367406131464485,2.3267567565436975,29.694162888008183,7.605078993290727
77,1131,-25.00487994139797,6.530422766870707,1120,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
78,1149,-25.00487994139797,6.530422766870707,1136,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
79,1161,-27.60168426055677,3.7179227668707244,1156,0.21040693035761487,0.0561053177006255,0.26651224805824036,3.9844350149289687
80,1164,-21.507594097650372,0.0,0,0.0,0.0,0.0,0.0
81,1185,3.7458117458277176,-16.418605709669592,1181,26.59997266439359,2.6723398722314347,29.272312536625023,12.853706826955435
82,1198,-29.090257530207413,0.0,0,0.0,0.0,0.0,0.0
83,1201,-21.507594097650372,0.0,0,0.0,0.0,0.0,0.0
84,1215,-33.71170098582975,6.530422766870707,1206,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
85,1228,-25.63133089420466,6.530422766870707,1220,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
86,1237,-22.850266170097328,6.530422766870707,1233,0.16063371076096478,0.07365776257581878,0.23429147333678357,6.764714240207493
87,1254,-25.00487994139797,6.530422766870707,1242,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
88,1272,-26.12603805466336,6.530422766870707,1259,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
89,1295,10.880264300185052,-17.28059512770235,1289,26.52168755908773,2.662911149382698,29.18459870847043,11.904003580768082
90,1305,-22.850266170097328,3.7179227668707244,1301,0.21040693035761487,0.0561053177006255,0.26651224805824036,3.9844350149289687
91,1322,2.847535955155327,1.447237048583716,1316,25.531701901170777,2.5827427832106107,28.11444468438139,29.56168173296511
92,1334,32.27735381344146,6.5304227668707036,1326,44.61299638989169,5.051624548736461,49.664620938628154,56.19504370549886
93,1347,-33.71170098582975,6.530422766870707,1339,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
94,1359,4.908556082230292,6.530422766870707,1354,23.461194610516728,2.381129169630049,25.842323780146778,32.372746547017485
95,1370,-22.850266170097328,6.530422766870707,1365,0.16063371076096478,0.07365776257581878,0.23429147333678357,6.764714240207493
96,1387,-25.00487994139797,6.530422766870707,1375,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
97,1398,7.605078993290725,6.530422766870707,1393,23.504689270487823,2.381129169630049,25.885818440117873,32.41624120698859
98,1414,-25.00487994139797,6.530422766870707,1403,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
99,1429,-25.63133089420466,6.530422766870707,1421,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
100,1440,-22.85026617009733,6.530422766870707,1435,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
101,1452,-33.71170098582975,6.530422766870707,1444,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
102,1467,1.2641842339773142,-2.2683809381585487,1464,25.31412082656527,2.5562215219458935,27.870342348511162,25.60196141035262
103,1479,32.64311128442965,6.5304227668707036,1471,44.61299638989169,5.051624548736461,49.664620938628154,56.19504370549886
104,1498,-25.00487994139797,6.530422766870707,1486,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
105,1510,-27.40661959261905,0.0,0,0.0,0.0,0.0,0.0
106,1519,-25.123881372597847,6.530422766870707,1515,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
107,1537,2.9764922576792756,6.530422766870707,1526,23.50468927048783,2.381129169630049,25.88581844011788,32.41624120698859
108,1549,5.102469626952321,1.747936059598897,1543,23.815972544526247,2.2443563408215996,26.060328885347847,27.808264944946746
109,1559,36.557012666618576,-21.452519200595837,1559,52.898116055890014,5.111415811324392,58.009531867214406,36.557012666618576
110,1572,-25.63133089420466,6.530422766870707,1564,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
111,1584,38.17195765711692,-23.097502535170076,1584,55.94477293402382,5.324687258263168,61.269460192286985,38.17195765711692
112,1601,-34.352763678261304,6.530422766870707,1589,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
113,1613,7.450647021574579,1.7479360595988949,1606,23.815972544526243,2.2443563408215996,26.060328885347843,27.80826494494674
114,1630,-25.00487994139797,6.530422766870707,1618,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
115,1643,-34.19168306143829,6.530422766870707,1635,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
116,1662,-26.12603805466336,6.530422766870707,1648,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
117,1672,-22.850266170097328,3.7179227668707244,1668,0.21040693035761487,0.0561053177006255,0.26651224805824036,3.9844350149289687
118,1688,-25.00487994139797,6.530422766870707,1677,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
119,1699,7.605078993290727,-22.089083894717465,1699,27.367406131464488,2.326756756543697,29.694162888008186,7.605078993290727
120,1709,-22.850266170097328,6.530422766870707,1703,0.1272895241599883,0.058534851032291155,0.18582437519227946,6.71624714206299
121,1723,1.3778935673660353,1.447237048583716,1720,25.531701901170777,2.5827427832106107,28.11444468438139,29.56168173296511
122,1740,-25.00487994139797,6.530422766870707,1728,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
123,1743,-21.507594097650372,0.0,0,0.0,0.0,0.0,0.0
124,1752,-22.850266170097328,6.530422766870707,1748,0.16063371076096478,0.07365776257581878,0.23429147333678357,6.764714240207493
125,1771,-25.114315900178138,6.530422766870707,1758,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
126,1784,37.59505665902361,-19.377742775299765,1784,51.277105710319326,5.695693724004047,56.97279943432337,37.59505665902361
127,1800,-25.00487994139797,6.530422766870707,1789,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
128,1818,4.577646316151221,1.447237048583716,1811,25.531701901170774,2.5827427832106107,28.114444684381382,29.561681732965106
129,1829,7.605078993290725,6.530422766870707,1824,23.50468927048783,2.381129169630049,25.88581844011788,32.41624120698859
130,1841,31.330619537853266,-29.481597117583625,1841,55.84350841824379,4.968708237193099,60.81221665543689,31.330619537853266
131,1851,-27.60168426055677,6.530422766870707,1846,0.16063371076096478,0.07365776257581878,0.23429147333678357,6.764714240207493
132,1862,-22.85026617009733,6.530422766870707,1856,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
133,1885,34.76222617060081,-27.3707933318562,1885,56.00565674891392,6.127362753543089,62.13301950245701,34.76222617060081
134,1900,-30.942247122136482,6.530422766870707,1890,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
135,1911,4.689209158389977,6.5304227668707036,1905,23.591997558903216,2.3919306741686293,25.983928233071847,32.51435099994254
136,1929,-26.12603805466336,6.530422766870707,1916,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
137,1932,-21.507594097650372,0.0,0,0.0,0.0,0.0,0.0
138,1949,30.400674710644473,6.530422766870707,1938,23.591997558903216,2.3919306741686297,25.983928233071847,32.51435099994255
139,1963,34.958428538118575,-20.33274287314805,1963,49.75572820725077,5.535443204015847,55.29117141126662,34.958428538118575
140,1981,6.367109311153328,6.5304227668707036,1968,23.591997558903216,2.3919306741686293,25.983928233071847,32.51435099994254
141,1993,42.0095043047285,-18.878308932517157,1993,55.58631516324222,5.301498074003443,60.88781323724566,42.0095043047285
142,2003,7.450647021574579,1.7479360595988949,1998,23.815972544526243,2.2443563408215996,26.060328885347843,27.80826494494674
143,2016,-30.973579789381855,6.530422766870707,2007,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
144,2034,3.2956189173281834,6.530422766870707,2022,23.50468927048783,2.381129169630049,25.88581844011788,32.41624120698859
145,2043,-25.123881372597847,6.530422766870707,2039,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
146,2054,-0.6615179015626715,6.530422766870707,2049,23.50468927048783,2.381129169630049,25.88581844011788,32.41624120698859
147,2070,-25.00487994139797,6.530422766870707,2059,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
148,2088,-25.00487994139797,6.530422766870707,2075,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
149,2098,7.605078993290725,6.530422766870707,2093,23.50468927048783,2.381129169630049,25.88581844011788,32.41624120698859
150,2111,4.9085560822302945,6.530422766870707,2104,23.50468927048783,2.381129169630049,25.88581844011788,32.41624120698859
151,2127,-25.00487994139797,6.530422766870707,2116,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
152,2138,-22.85026617009733,6.530422766870707,2133,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
153,2148,7.468211736089906,2.425771339453327,2143,24.001440410700837,2.185837100829687,26.187277511530525,28.613048850983848
154,2164,37.04822304460044,-9.08274287314805,2161,51.44802545418252,5.741719680519204,57.189745134701724,48.107002261553674
155,2173,36.55701266661856,-21.452519200595837,2173,52.898116055890014,5.111415811324393,58.009531867214406,36.55701266661856
156,2185,7.605078993290725,-10.417493458757498,2182,24.31500702892916,2.3078078035819503,26.62281483251111,16.205321373753613
157,2195,-27.60168426055677,6.530422766870707,2190,0.16063371076096478,0.07365776257581878,0.23429147333678357,6.764714240207493
158,2209,-30.973579789381855,6.530422766870707,2200,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
159,2225,-25.00487994139797,6.530422766870707,2214,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
160,2244,4.577646316151221,1.447237048583716,2237,25.531701901170774,2.5827427832106107,28.114444684381382,29.561681732965106
161,2247,-21.507594097650372,0.0,0,0.0,0.0,0.0,0.0
162,2263,-25.00487994139797,6.530422766870707,2252,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
163,2279,-25.00487994139797,6.530422766870707,2268,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
164,2295,37.59505665902361,-19.377742775299765,2295,51.27710571031933,5.695693724004047,56.97279943432338,37.59505665902361
165,2313,34.6680062116623,-24.046914642186756,2313,52.877673012058395,5.837247841790665,58.71492085384906,34.6680062116623
166,2327,34.67891341390437,-1.5469146421867859,2324,49.387144222711655,5.538399313766736,54.92554353647839,53.37862889429161
167,2337,-22.850266170097328,6.530422766870707,2331,0.1272895241599883,0.058534851032291155,0.18582437519227946,6.71624714206299
168,2352,-30.973579789381855,6.530422766870707,2343,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
169,2363,-27.601684260556773,6.530422766870707,2357,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
170,2381,-35.34223892811018,6.530422766870707,2370,0.16063371076096478,0.07365776257581878,0.23429147333678357,6.764714240207493
171,2391,-22.85026617009733,6.530422766870707,2386,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
172,2409,4.577646316151221,1.447237048583716,2402,25.531701901170774,2.5827427832106107,28.114444684381382,29.561681732965106
173,2427,-25.00487994139797,6.530422766870707,2414,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
174,2439,-29.985531823772046,0.0,0,0.0,0.0,0.0,0.0
175,2449,-22.850266170097328,3.7179227668707244,2445,0.21040693035761487,0.0561053177006255,0.26651224805824036,3.9844350149289687
176,2466,6.333798661449407,6.530422766870707,2454,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
177,2482,-30.942247122136482,6.530422766870707,2472,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
178,2492,-22.85026617009733,6.530422766870707,2487,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
179,2508,-25.00487994139797,6.530422766870707,2497,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
180,2524,-25.00487994139797,6.530422766870707,2513,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
181,2541,-25.114315900178138,6.530422766870707,2529,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
182,2553,-29.090257530207413,6.530422766870707,2546,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
183,2573,4.577646316151228,1.447237048583716,2566,25.531701901170777,2.5827427832106107,28.11444468438139,29.56168173296511
184,2576,-21.507594097650372,0.0,0,0.0,0.0,0.0,0.0
185,2585,-25.123881372597847,6.530422766870707,2581,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
186,2601,-36.23890733779391,6.530422766870707,2590,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
187,2604,-21.507594097650372,0.0,0,0.0,0.0,0.0,0.0
188,2621,-25.114315900178138,6.530422766870707,2609,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
189,2638,-36.23890733779391,6.530422766870707,2626,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
190,2654,-24.16737514162805,6.530422766870707,2643,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
191,2672,-36.328830004899174,6.530422766870707,2660,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
192,2685,30.890055952767558,-11.250000000000004,2682,48.56059033843606,5.4368702110110405,53.9974605494471,42.7474605494471
193,2688,-21.507594097650372,0.0,0,0.0,0.0,0.0,0.0
194,2707,4.577646316151221,1.447237048583716,2699,25.531701901170777,2.5827427832106107,28.11444468438139,29.561681732965106
195,2720,7.5670662967387425,-1.5469146421867883,2715,23.35571403917819,2.3519591107904927,25.70767314996868,24.160758507781896
196,2736,-36.23890733779391,6.530422766870707,2725,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
197,2746,-22.850266170097328,6.530422766870707,2742,0.16063371076096478,0.07365776257581878,0.23429147333678357,6.764714240207493
198,2767,3.4346924932453735,-17.558043237837868,2764,27.93376708591974,2.803843853829,30.73761093974874,13.179567701910875
199,2779,-22.850266170097328,6.530422766870707,2772,0.1272895241599883,0.058534851032291155,0.18582437519227946,6.71624714206299
200,2794,33.66269084112304,-16.7110518056652,2791,49.10508922823482,5.4803490343139885,54.585438262548806,37.8743864568836
201,2810,-25.00487994139797,6.530422766870707,2799,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
202,2824,-25.63133089420466,6.530422766870707,2815,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
203,2827,-21.507594097650372,0.0,0,0.0,0.0,0.0,0.0
204,2843,-25.00487994139797,6.530422766870707,2832,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
205,2857,-33.71170098582975,6.530422766870707,2848,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
206,2872,-24.107672590119464,6.530422766870707,2865,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
207,2883,-22.850266170097328,6.530422766870707,2879,0.16063371076096478,0.07365776257581878,0.23429147333678357,6.764714240207493
208,2899,-25.00487994139797,6.530422766870707,2888,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
209,2915,-30.973579789381855,6.530422766870707,2906,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
210,2934,3.745811745827714,6.530422766870707,2920,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
211,2943,-22.85026617009733,6.530422766870707,2938,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
212,2956,-35.34223892811018,6.530422766870707,2948,0.16063371076096478,0.07365776257581878,0.23429147333678357,6.764714240207493
213,2975,5.406421938400077,6.5304227668707036,2962,23.591997558903216,2.3919306741686293,25.983928233071847,32.51435099994254
214,2985,-21.863449195499957,6.530422766870707,2980,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
215,2999,-30.973579789381855,6.530422766870707,2990,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
216,3016,-26.12603805466336,6.530422766870707,3004,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
217,3032,-25.00487994139797,6.530422766870707,3021,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
218,3047,-30.973579789381855,6.530422766870707,3038,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
219,3057,-22.850266170097328,3.7179227668707244,3053,0.21040693035761487,0.0561053177006255,0.26651224805824036,3.9844350149289687
220,3075,4.155548247881497,-17.558043237837865,3072,26.495592523985785,2.659768241766453,29.15536076575224,11.597317527914376
221,3095,2.807646157335137,6.530422766870707,3080,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
222,3114,4.577646316151221,6.530422766870707,3101,23.50468927048783,2.381129169630049,25.88581844011788,32.41624120698859
223,3130,-25.00487994139797,6.530422766870707,3119,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
224,3145,35.424062029143684,-9.984659295842867,3141,50.000235399257626,5.589888802646045,55.59012420190367,45.60546490606079
225,3148,-21.507594097650372,0.0,0,0.0,0.0,0.0,0.0
226,3162,-25.63133089420466,6.530422766870707,3153,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
227,3174,7.605078993290725,6.530422766870707,3168,23.50468927048783,2.381129169630049,25.88581844011788,32.41624120698859
228,3191,-29.30641206881581,6.530422766870707,3179,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
229,3203,-27.601684260556773,0.0,0,0.0,0.0,0.0,0.0
230,3222,38.519844709973285,-22.295842349509556,3222,54.77817012475332,6.03751693472953,60.815687059482855,38.519844709973285
231,3233,-27.601684260556773,6.530422766870707,3227,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
232,3245,5.102469626952312,-26.12169106748282,3245,28.96082169850473,2.2633389959304004,31.22416069443513,5.102469626952312
233,3258,-27.60168426055677,3.7179227668707244,3252,0.21040693035761487,0.0561053177006255,0.26651224805824036,3.9844350149289687
234,3278,3.745811745827714,6.530422766870707,3263,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
235,3295,-25.00487994139797,6.530422766870707,3282,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
236,3309,36.41756014146036,-20.33274287314805,3309,51.07869853250268,5.671604482105726,56.750303014608406,36.41756014146036
237,3319,-22.85026617009733,6.530422766870707,3314,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
238,3330,-27.601684260556773,6.530422766870707,3324,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
239,3347,-25.114315900178138,6.530422766870707,3335,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
240,3362,31.977699754153424,-24.94384555748252,3362,51.25386823197963,5.667677079656309,56.92154531163594,31.977699754153424
241,3378,39.321454297272126,6.530422766870707,3367,46.089434423135,5.216353590778857,51.30578801391386,57.83621078078456
242,3394,-25.00487994139797,6.530422766870707,3383,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
243,3403,-22.850266170097328,6.530422766870707,3399,0.16063371076096478,0.07365776257581878,0.23429147333678357,6.764714240207493
244,3413,-22.85026617009733,6.530422766870707,3408,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
245,3431,4.577646316151228,1.447237048583716,3424,25.531701901170777,2.5827427832106107,28.11444468438139,29.56168173296511
246,3447,-25.00487994139797,6.530422766870707,3436,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
247,3458,-25.949840534340495,0.0,0,0.0,0.0,0.0,0.0
248,3476,-25.00487994139797,6.530422766870707,3465,0.16336403943794114,0.07365776257581878,0.23702180201375994,6.76744456888447
