step,acc,bcr,mcr,r,dr,ar,tr,br,mr,bonus,total_ar,total_bcr,total_mcr
21,10.4,273.1622248690623,114.2473938845826,0.0,0.0,0.0,0,0.0,0.0,0.0,41.001300576690255,41.001300576690255,8.166961913430292
22,10.4,273.1622248690623,114.2473938845826,0.0,0.0,0.0,0,0.0,0.0,0.0,41.001300576690255,41.001300576690255,8.166961913430292
23,42.9,175.07100729315167,114.2473938845826,113.18960043043285,0.0,15.78394035785934,0,69.69640409310385,27.70925597946966,0.0,110.6977046697941,110.6977046697941,35.87621789289995
24,93.8,1.2968381647023164,3.5702310588932065,2.214735171808487,0.0,0.0,0,0.4155734305832429,1.7991617412252443,0.0,0.4155734305832429,0.4155734305832429,1.7991617412252443
25,93.8,1.2968381647023164,3.5702310588932065,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4155734305832429,0.4155734305832429,1.7991617412252443
26,93.8,1.2968381647023164,3.5702310588932065,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4155734305832429,0.4155734305832429,1.7991617412252443
27,93.3,20.749410635237062,14.280924235572826,21.36129703744446,0.0,-13.161656266226014,0,27.07875511072449,7.444198192945984,0.0,27.494328541307734,27.494328541307734,9.243359934171227
28,93.3,20.749410635237062,14.280924235572826,0.0,0.0,0.0,0,0.0,0.0,0.0,27.494328541307734,27.494328541307734,9.243359934171227
29,82.9,41.498821270474124,28.56184847114565,-37.04902135392059,0.0,-67.22836127323704,0,22.452720463502796,7.726619455813657,0.0,49.94704900481053,49.94704900481053,16.969979389984886
30,82.9,42.344778459337284,29.397940778415556,1.563968314822292,0.0,0.0,0,1.0467141933844188,0.5172541214378732,0.0,50.99376319819495,50.99376319819495,17.487233511422758
31,90.9,42.344778459337284,29.397940778415556,43.02304364239177,0.0,36.211849750028186,0,5.056092950368623,1.7551009419949586,0.0,56.04985614856357,56.04985614856357,19.242334453417715
32,90.9,42.344778459337284,29.397940778415556,0.0,0.0,0.0,0,0.0,0.0,0.0,56.04985614856357,56.04985614856357,19.242334453417715
33,90.9,42.344778459337284,29.397940778415556,0.0,0.0,0.0,0,0.0,0.0,0.0,56.04985614856357,56.04985614856357,19.242334453417715
34,90.9,42.344778459337284,29.397940778415556,0.0,0.0,0.0,0,0.0,0.0,0.0,56.04985614856357,56.04985614856357,19.242334453417715
35,90.9,42.344778459337284,29.397940778415556,0.0,0.0,0.0,0,0.0,0.0,0.0,56.04985614856357,56.04985614856357,19.242334453417715
36,90.9,42.344778459337284,29.397940778415556,0.0,0.0,0.0,0,0.0,0.0,0.0,56.04985614856357,56.04985614856357,19.242334453417715
37,90.9,42.344778459337284,29.397940778415556,0.0,0.0,0.0,0,0.0,0.0,0.0,56.04985614856357,56.04985614856357,19.242334453417715
38,89.9,89.69924944746246,29.397940778415556,55.27898429723988,0.0,-7.409421568191612,0,62.90779348318086,-0.21938761774936918,0.0,118.95764963174443,118.95764963174443,19.022946835668346
39,89.9,89.69924944746246,29.397940778415556,0.0,0.0,0.0,0,0.0,0.0,0.0,118.95764963174443,118.95764963174443,19.022946835668346
40,89.9,89.69924944746246,29.397940778415556,0.0,0.0,0.0,0,0.0,0.0,0.0,118.95764963174443,118.95764963174443,19.022946835668346
