step,acc,bcr,mcr,r,dr,ar,tr,br,mr,bonus,total_ar,total_bcr,total_mcr
25,67.6,32.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-22.5,41.496317280453255,4.6620396600566565
26,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
27,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
28,70.4,16.0,4.0,20.069474832386973,0.0,-2.959137065630027,0,20.936543909348444,2.0920679886685556,0.0,-2.959137065630027,20.936543909348444,2.0920679886685556
29,70.4,16.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-2.959137065630027,20.936543909348444,2.0920679886685556
30,70.4,16.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-2.959137065630027,20.936543909348444,2.0920679886685556
31,70.4,16.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-2.959137065630027,20.936543909348444,2.0920679886685556
32,70.4,16.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-2.959137065630027,20.936543909348444,2.0920679886685556
33,69.9,16.363470869442345,4.0,-5.327785215037946,0.0,-5.6531288309533565,0,0.3451736442440225,-0.01983002832861178,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
34,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
35,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
36,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
37,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
38,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
39,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
40,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
41,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
42,69.8,16.59824048068655,4.091620294079501,-0.5757535789616776,0.0,-0.927699302159778,0,0.29250425621900145,0.059441466979098974,0.0,-9.539965198743163,21.574221809811466,2.131679427319043
43,66.7,33.20227804436624,8.183240588159002,7.267524620534026,0.0,-16.253829480070078,0,20.94119920694377,2.580154893660332,0.0,-25.793794678813242,42.51542101675524,4.711834320979374
44,66.7,33.20227804436624,8.183240588159002,0.0,0.0,0.0,0,0.0,0.0,0.0,-25.793794678813242,42.51542101675524,4.711834320979374
45,70.0,1.0235082793290562,1.0,-7.61352406885922,0.0,-7.6283089325171165,0,0.020733872156480437,-0.005949008498583519,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
46,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
47,70.0,1.0235082793290562,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,0.020733872156480437,-0.005949008498583519
48,69.9,16.363470869442345,4.0,22.355213686208245,0.0,-0.9839569640662673,0,21.260983681435984,2.0781869688385273,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
49,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
50,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
51,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
52,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
53,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
54,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
55,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
56,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
57,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
58,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
59,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
60,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
61,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
62,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
63,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
64,69.9,16.363470869442345,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-8.612265896583384,21.281717553592465,2.072237960339944
65,67.4,32.59017548791057,8.0,8.770806634230329,0.0,-14.679614042194798,0,20.8764829993713,2.573937677053825,0.0,-23.29187993877818,42.15820055296376,4.646175637393769
66,67.4,32.59017548791057,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,-23.29187993877818,42.15820055296376,4.646175637393769
67,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
68,70.6,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
69,70.4,16.0,4.0,20.069474832386973,0.0,-2.959137065630027,0,20.936543909348444,2.0920679886685556,0.0,-2.959137065630027,20.936543909348444,2.0920679886685556
70,70.0,16.41454775328679,4.091620294079501,-4.172924356518805,0.0,-4.66917186688709,0,0.4485223770836459,0.04772513328463898,0.0,-7.6283089325171165,21.38506628643209,2.1397931219531947
71,70.0,16.41454775328679,4.091620294079501,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,21.38506628643209,2.1397931219531947
72,70.0,16.41454775328679,4.091620294079501,0.0,0.0,0.0,0,0.0,0.0,0.0,-7.6283089325171165,21.38506628643209,2.1397931219531947
73,68.5,16.836250128380783,4.184368401033537,-10.647997756593531,0.0,-10.734708491852373,0,0.08457092761489661,0.002139807643945879,0.0,-18.363017424369488,21.469637214046987,2.1419329295971408
74,65.8,33.672500256761566,8.368736802067074,13.517094939936388,0.0,-10.167577703332864,0,21.06677530228269,2.6178973409865627,0.0,-28.53059512770235,42.536412516329676,4.759830270583704
75,65.8,33.672500256761566,8.368736802067074,0.0,0.0,0.0,0,0.0,0.0,0.0,-28.53059512770235,42.536412516329676,4.759830270583704
76,63.0,34.545932580290646,8.559520777182618,-7.2848158207190234,0.0,-6.393192295213413,0,-0.7784627488844215,-0.11316077662118955,0.0,-34.923787422915765,41.757949767445254,4.646669493962515
77,63.0,34.545932580290646,8.559520777182618,0.0,0.0,0.0,0,0.0,0.0,0.0,-34.923787422915765,41.757949767445254,4.646669493962515
