step,acc,bcr,mcr,r,dr,ar,tr,br,mr,bonus,total_ar,total_bcr,total_mcr
61,71.25,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
62,71.15,1.05688700522612,1.0,-1.985970195328577,0.0,-2.0625528562489115,0,0.07756511706068515,-0.000982456140350818,0.0,0.07756511706068515,0.07756511706068515,-0.000982456140350818
63,71.15,1.05688700522612,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07756511706068515,0.07756511706068515,-0.000982456140350818
64,71.15,1.05688700522612,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07756511706068515,0.07756511706068515,-0.000982456140350818
65,71.15,1.05688700522612,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07756511706068515,0.07756511706068515,-0.000982456140350818
66,71.15,1.05688700522612,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07756511706068515,0.07756511706068515,-0.000982456140350818
67,71.15,1.05688700522612,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07756511706068515,0.07756511706068515,-0.000982456140350818
68,71.15,1.05688700522612,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.07756511706068515,0.07756511706068515,-0.000982456140350818
69,70.85,16.85564196137703,4.0,18.854267803901003,0.0,-5.218849551304803,0,21.98785419731107,2.0852631578947363,0.0,22.065419314371756,22.065419314371756,2.0842807017543854
70,70.85,16.85564196137703,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.065419314371756,22.065419314371756,2.0842807017543854
71,70.85,16.85564196137703,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.065419314371756,22.065419314371756,2.0842807017543854
72,70.85,16.85564196137703,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.065419314371756,22.065419314371756,2.0842807017543854
73,70.7,16.943227480519653,4.0,-2.136522160056866,0.0,-2.2026208249389394,0,0.07199340172417834,-0.005894736842104908,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
74,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
75,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
76,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
77,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
78,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
79,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
80,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
81,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
82,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
83,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
84,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
85,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
86,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
87,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
88,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
89,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
90,70.7,16.943227480519653,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.137412716095934,22.137412716095934,2.0783859649122807
91,70.6,17.03264519359417,4.0,-1.2661461533385272,0.0,-1.352967134573787,0,0.09075080579666377,-0.003929824561403894,0.0,22.228163521892597,22.228163521892597,2.0744561403508768
92,70.6,17.03264519359417,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.228163521892597,22.228163521892597,2.0744561403508768
93,66.1,17.072322572827225,4.100663566217034,-30.037787780400222,0.0,-28.471805789711745,0,-1.454511158532156,-0.11147083215632038,0.0,20.77365236336044,20.77365236336044,1.9629853081945563
94,66.1,17.072322572827225,4.100663566217034,0.0,0.0,0.0,0,0.0,0.0,0.0,20.77365236336044,20.77365236336044,1.9629853081945563
95,66.1,17.072322572827225,4.100663566217034,0.0,0.0,0.0,0,0.0,0.0,0.0,20.77365236336044,20.77365236336044,1.9629853081945563
96,66.1,17.072322572827225,4.100663566217034,0.0,0.0,0.0,0,0.0,0.0,0.0,20.77365236336044,20.77365236336044,1.9629853081945563
97,66.1,17.072322572827225,4.100663566217034,0.0,0.0,0.0,0,0.0,0.0,0.0,20.77365236336044,20.77365236336044,1.9629853081945563
98,66.1,17.072322572827225,4.100663566217034,0.0,0.0,0.0,0,0.0,0.0,0.0,20.77365236336044,20.77365236336044,1.9629853081945563
99,66.1,17.072322572827225,4.100663566217034,0.0,0.0,0.0,0,0.0,0.0,0.0,20.77365236336044,20.77365236336044,1.9629853081945563
100,66.1,17.072322572827225,4.100663566217034,0.0,0.0,0.0,0,0.0,0.0,0.0,20.77365236336044,20.77365236336044,1.9629853081945563
101,47.75,17.668400294179687,4.212604034813682,-36.19496146380936,0.0,-29.91185150494994,0,-5.596353280330096,-0.6867566785293308,0.0,15.177299083030345,15.177299083030345,1.2762286296652254
102,69.85,17.448698692276523,4.212604034813682,58.56067080047207,0.0,50.27513157422117,0,7.37088681335872,0.9146524128921778,0.0,22.548185896389064,22.548185896389064,2.190881042557403
103,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
104,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
105,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
106,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
107,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
108,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
109,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
110,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
111,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
112,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
113,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
114,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
115,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
116,69.85,17.448698692276523,4.212604034813682,0.0,0.0,0.0,0,0.0,0.0,0.0,22.548185896389064,22.548185896389064,2.190881042557403
