episode,step,score,best_score
119,4553,20.760302016620894,21.381797193831602
120,4601,22.64524742983327,22.64524742983327
121,4646,22.64524742983324,22.64524742983324
122,4690,26.958633334502068,26.958633334502068
123,4694,-64.35563164107158,0.0
124,4740,26.253870430119186,26.253870430119186
125,4784,24.921907545915523,27.987519749840075
126,4827,22.00692855908308,22.00692855908308
127,4866,-7.720701290135171,21.64765626924774
128,4907,25.928093659036563,25.928093659036563
129,4950,17.947273333786512,25.665726441384614
130,4995,-5.198578649373971,27.331902077751895
131,5037,25.928093659036563,25.928093659036563
132,5081,24.606453554977932,30.276606374749576
133,5125,3.704898589273764,29.795650428104807
134,5168,25.153085458801158,25.153085458801158
135,5208,23.74168877735626,23.74168877735626
136,5249,26.74990792597295,26.74990792597295
137,5292,22.967582892347764,22.967582892347764
138,5333,24.331943898759,32.463117022700885
139,5374,25.777209162763853,25.777209162763853
140,5418,24.570846817276646,24.570846817276646
141,5459,24.5497819558193,24.5497819558193
142,5500,24.5497819558193,24.5497819558193
143,5541,24.5497819558193,24.5497819558193
144,5586,25.153085458801186,29.158370637671467
145,5630,24.5497819558193,24.5497819558193
146,5670,25.806653288562117,25.806653288562117
147,5715,23.48195267163372,33.3958765968013
148,5741,-63.94648260932501,0.0
149,5782,22.37208746044367,32.18380886934062
150,5810,-30.744296522646195,3.60187708377498
151,5851,25.77720916276388,25.77720916276388
152,5893,23.442321947788514,23.442321947788514
153,5936,24.5497819558193,24.5497819558193
154,5977,23.44232194778848,23.44232194778848
155,6018,25.44645477578648,28.848609098265822
156,6063,25.069193413521607,32.91375739480536
157,6110,21.808678761893717,30.15628981708457
158,6150,25.906849350970802,25.906849350970802
159,6190,25.446454775786492,25.446454775786492
160,6230,20.56292507994496,20.56292507994496
161,6273,23.44232194778848,23.44232194778848
162,6313,24.66329406037987,24.66329406037987
163,6355,23.44232194778848,23.44232194778848
164,6396,24.66329406037986,28.95803552920119
165,6435,24.66329406037987,24.66329406037987
166,6475,24.66329406037987,24.66329406037987
167,6515,23.44232194778847,23.44232194778847
168,6557,22.54379991768173,30.73362899779373
169,6566,-52.444491002566345,0.0
170,6607,22.907703173995486,22.907703173995486
171,6648,23.888630149875578,33.67308438657383
172,6687,23.44232194778848,23.44232194778848
173,6730,23.44232194778848,23.44232194778848
174,6771,23.44232194778848,23.44232194778848
175,6813,22.54379991768173,29.738659479814075
176,6854,23.44232194778848,23.44232194778848
177,6893,23.44232194778848,23.44232194778848
178,6930,22.765287999133974,22.765287999133974
179,6970,23.4423219477885,23.4423219477885
180,7010,24.5497819558193,24.5497819558193
181,7040,-54.87221248495301,-18.396207440837557
182,7063,-29.5651842894899,8.111975572892344
183,7081,-61.57717560790919,-18.396207440837557
184,7121,23.44232194778848,23.44232194778848
185,7160,23.44232194778848,23.44232194778848
186,7199,23.442321947788507,23.442321947788507
187,7241,24.549781955819284,24.549781955819284
188,7281,23.442321947788507,23.442321947788507
189,7309,-52.5879162249566,-18.396207440837557
190,7348,23.44232194778848,23.44232194778848
191,7389,23.44232194778848,23.44232194778848
192,7429,23.44232194778847,23.44232194778847
193,7468,22.8312322314316,22.8312322314316
194,7508,29.035889901321227,29.035889901321227
195,7546,23.44232194778848,23.44232194778848
196,7589,23.44232194778848,23.44232194778848
197,7629,23.44232194778848,23.44232194778848
198,7669,23.44232194778848,23.44232194778848
199,7708,24.663294060379883,24.663294060379883
200,7747,23.148802108645192,23.148802108645192
201,7787,25.777209162763853,25.777209162763853
202,7828,23.148802108645214,23.148802108645214
203,7869,24.66329406037987,24.66329406037987
204,7906,22.8312322314316,22.8312322314316
205,7948,22.765287999134003,28.12389164248546
206,7987,23.44232194778845,23.44232194778845
207,8030,20.871965262169024,29.877965812035942
208,8069,27.04634478652783,31.633731563362318
209,8108,24.663294060379883,24.663294060379883
210,8149,24.95344101342108,32.083670408981675
211,8190,22.907703173995486,22.907703173995486
212,8231,25.906849350970795,29.54435650797639
213,8260,-52.5879162249566,-18.396207440837557
214,8263,-64.35563164107158,-34.68269817352409
215,8301,22.76528799913399,22.76528799913399
216,8339,23.182024026389566,30.773896357425244
